!Experimental and kinetic modeling study of 2-methyltetrahydrofuran oxidation under engine-relevant conditions
!Y. Fenard, M. A. Boumehdi and G. Vanhove
!
C4H7CHO1-2                   2   476.000     5.778     2.600     0.000     1.000
C4H7CO1-2                    2   476.000     5.778     2.600     0.000     1.000
C4H6CHO1-23                  2   476.000     5.778     2.600     0.000     1.000
C4H6CHO1-24                  2   476.000     5.778     2.600     0.000     1.000
C4H7CHO2-2                   2   476.000     5.778     2.600     0.000     1.000
C4H7CO2-2                    2   476.000     5.778     2.600     0.000     1.000
C4H6CHO2-21                  2   476.000     5.778     2.600     0.000     1.000
C4H6CHO2-24                  2   476.000     5.778     2.600     0.000     1.000
CH2CCHCH3                    2   357.000     4.720     0.000     0.000     1.000
TC4H9COCH3                   2   503.700     6.020     2.000     0.000     1.000
TC4H9COCH2                   2   503.700     6.020     2.000     0.000     1.000
TC4H8COCH3                   2   503.700     6.020     2.000     0.000     1.000
CH2CCHO                      2   428.800     4.958     2.900     0.000     1.000
XC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
YC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
ZC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
XC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
YC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
ZC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y1                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Z                  2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y2                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X2                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-Z                  2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-Y2                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-X2                 2   561.000     6.317     1.700     0.000     1.000
ZC7H14OOH-X                  2   561.000     6.317     1.700     0.000     1.000
ZC7H14OOH-Y                  2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X1O2               2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y1O2               2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-ZO2                2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y2O2               2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X2O2               2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-X1O2               2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-ZO2                2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-Y2O2               2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-X2O2               2   561.000     6.317     1.700     0.000     1.000
ZC7H14OOH-XO2                2   561.000     6.317     1.700     0.000     1.000
ZC7H14OOH-YO2                2   561.000     6.317     1.700     0.000     1.000
X-X1C7H14O                   2   561.000     6.317     1.700     0.000     1.000
X-X2C7H14O                   2   561.000     6.317     1.700     0.000     1.000
X-Y1C7H14O                   2   561.000     6.317     1.700     0.000     1.000
X-Y2C7H14O                   2   561.000     6.317     1.700     0.000     1.000
X-ZC7H14O                    2   561.000     6.317     1.700     0.000     1.000
Y-YC7H14O                    2   561.000     6.317     1.700     0.000     1.000
Y-ZC7H14O                    2   561.000     6.317     1.700     0.000     1.000
C7KET24XX1                   2   435.900     5.807     0.000     0.000     1.000
C7KET24XY1                   2   435.900     5.807     0.000     0.000     1.000
C7KET24XZ                    2   435.900     5.807     0.000     0.000     1.000
C7KET24XY2                   2   435.900     5.807     0.000     0.000     1.000
C7KET24XX2                   2   435.900     5.807     0.000     0.000     1.000
C7KET24ZX                    2   435.900     5.807     0.000     0.000     1.000
C7KET24ZY                    2   435.900     5.807     0.000     0.000     1.000
NC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
OC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
PC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
QC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
NC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
OC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
PC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
QC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-N2                 2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-Q                  2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-N                  2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-O                  2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-P                  2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-O                  2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-P                  2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-N                  2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-Q                  2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-N                  2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-Q                  2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-P                  2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-O                  2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-N2O2               2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-QO2                2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-NO2                2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-OO2                2   561.000     6.317     1.700     0.000     1.000
NC7H14OOH-PO2                2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-OO2                2   561.000     6.317     1.700     0.000     1.000
QC7H14OOH-PO2                2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-NO2                2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-QO2                2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-NO2                2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-QO2                2   561.000     6.317     1.700     0.000     1.000
OC7H14OOH-PO2                2   561.000     6.317     1.700     0.000     1.000
PC7H14OOH-OO2                2   561.000     6.317     1.700     0.000     1.000
N-NC7H14O                    2   561.000     6.317     1.700     0.000     1.000
N-OC7H14O                    2   561.000     6.317     1.700     0.000     1.000
N-PC7H14O                    2   561.000     6.317     1.700     0.000     1.000
N-QC7H14O                    2   561.000     6.317     1.700     0.000     1.000
O-PC7H14O                    2   561.000     6.317     1.700     0.000     1.000
O-QC7H14O                    2   561.000     6.317     1.700     0.000     1.000
P-QC7H14O                    2   561.000     6.317     1.700     0.000     1.000
NEOC7KETNN                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETNO                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETNP                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETNQ                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETON                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETOP                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETOQ                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETPN                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETPO                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETPQ                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETQN                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETQO                   2   561.000     6.317     1.700     0.000     1.000
NEOC7KETQP                   2   561.000     6.317     1.700     0.000     1.000
AC8H17O2                     2   581.300     6.506     2.000     0.000     1.000
BC8H17O2                     2   581.300     6.506     2.000     0.000     1.000
CC8H17O2                     2   581.300     6.506     2.000     0.000     1.000
DC8H17O2                     2   581.300     6.506     2.000     0.000     1.000
AC8H17O2H                    2   581.300     6.506     2.000     0.000     1.000
BC8H17O2H                    2   581.300     6.506     2.000     0.000     1.000
CC8H17O2H                    2   581.300     6.506     2.000     0.000     1.000
DC8H17O2H                    2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-A                  2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-B                  2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-C                  2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-D                  2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-A                  2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-C                  2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-D                  2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-A                  2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-B                  2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-D                  2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-A                  2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-B                  2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-C                  2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-D                  2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-AO2                2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-BO2                2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-CO2                2   581.300     6.506     2.000     0.000     1.000
AC8H16OOH-DO2                2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-AO2                2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-CO2                2   581.300     6.506     2.000     0.000     1.000
BC8H16OOH-DO2                2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-AO2                2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-BO2                2   581.300     6.506     2.000     0.000     1.000
CC8H16OOH-DO2                2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-AO2                2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-BO2                2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-CO2                2   581.300     6.506     2.000     0.000     1.000
DC8H16OOH-DO2                2   581.300     6.506     2.000     0.000     1.000
IC8ETERAA                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERAB                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERAC                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERAD                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERBC                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERBD                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERCD                    2   581.300     6.506     2.000     0.000     1.000
IC8ETERDD                    2   581.300     6.506     2.000     0.000     1.000
IC8KETAA                     2   581.300     6.506     2.000     0.000     1.000
IC8KETAB                     2   581.300     6.506     2.000     0.000     1.000
IC8KETAC                     2   581.300     6.506     2.000     0.000     1.000
IC8KETAD                     2   581.300     6.506     2.000     0.000     1.000
IC8KETBA                     2   581.300     6.506     2.000     0.000     1.000
IC8KETBC                     2   581.300     6.506     2.000     0.000     1.000
IC8KETBD                     2   581.300     6.506     2.000     0.000     1.000
IC8KETDA                     2   581.300     6.506     2.000     0.000     1.000
IC8KETDB                     2   581.300     6.506     2.000     0.000     1.000
IC8KETDC                     2   581.300     6.506     2.000     0.000     1.000
IC8KETDD                     2   581.300     6.506     2.000     0.000     1.000
IC6H13CHO-B                  2   581.300     6.506     2.000     0.000     1.000
IC6H13CO-B                   2   581.300     6.506     2.000     0.000     1.000
AC6H12CHO-B                  2   581.300     6.506     2.000     0.000     1.000
CC6H12CHO-B                  2   581.300     6.506     2.000     0.000     1.000
DC6H12CHO-B                  2   581.300     6.506     2.000     0.000     1.000
EC6H12CHO-B                  2   581.300     6.506     2.000     0.000     1.000
IC6H13CHO-D                  2   581.300     6.506     2.000     0.000     1.000
IC6H13CO-D                   2   581.300     6.506     2.000     0.000     1.000
AC6H12CHO-D                  2   581.300     6.506     2.000     0.000     1.000
BC6H12CHO-D                  2   581.300     6.506     2.000     0.000     1.000
CC6H12CHO-D                  2   581.300     6.506     2.000     0.000     1.000
DC6H12CHO-D                  2   581.300     6.506     2.000     0.000     1.000
EC6H12CHO-D                  2   581.300     6.506     2.000     0.000     1.000
IC3H7COC3H7-I                2   561.000     6.317     1.700     0.000     1.000
IC3H7COC3H6-I                2   561.000     6.317     1.700     0.000     1.000
IC3H7COC3H6-T                2   561.000     6.317     1.700     0.000     1.000
TC4H9COC2H5                  2   561.000     6.317     1.700     0.000     1.000
TC4H8COC2H5                  2   561.000     6.317     1.700     0.000     1.000
TC4H9COC2H4S                 2   561.000     6.317     1.700     0.000     1.000
TC4H9COC2H4P                 2   561.000     6.317     1.700     0.000     1.000
NEOC5H11COCH3                2   561.000     6.317     1.700     0.000     1.000
NEOC5H10COCH3                2   561.000     6.317     1.700     0.000     1.000
TC4H9CHCOCH3                 2   561.000     6.317     1.700     0.000     1.000
NEOC5H11COCH2                2   561.000     6.317     1.700     0.000     1.000
NEOC6H13CHO                  2   561.000     6.317     1.700     0.000     1.000
NEOC6H13CO                   2   561.000     6.317     1.700     0.000     1.000
FC6H12CHO                    2   561.000     6.317     1.700     0.000     1.000
GC6H12CHO                    2   561.000     6.317     1.700     0.000     1.000
HC6H12CHO                    2   561.000     6.317     1.700     0.000     1.000
IC4H7COCH3                   2   503.700     6.020     2.000     0.000     1.000
IC4H7COCH2                   2   503.700     6.020     2.000     0.000     1.000
IC3H5CHCOCH3                 2   503.700     6.020     2.000     0.000     1.000
AC3H4CH2COCH3                2   503.700     6.020     2.000     0.000     1.000
XC7H13OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
XC7H13O-X1                   2   561.000     6.317     1.700     0.000     1.000
YC7H13OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
YC7H13O-X1                   2   561.000     6.317     1.700     0.000     1.000
OC7H13OOH-N                  2   561.000     6.317     1.700     0.000     1.000
OC7H13O-N                    2   561.000     6.317     1.700     0.000     1.000
XC7H13OOH-Z                  2   561.000     6.317     1.700     0.000     1.000
XC7H13O-Z                    2   561.000     6.317     1.700     0.000     1.000
PC7H13OOH-O                  2   561.000     6.317     1.700     0.000     1.000
PC7H13O-O                    2   561.000     6.317     1.700     0.000     1.000
OC7H13OOH-Q                  2   561.000     6.317     1.700     0.000     1.000
OC7H13O-Q                    2   561.000     6.317     1.700     0.000     1.000
YC7H13OOH-X2                 2   561.000     6.317     1.700     0.000     1.000
YC7H13O-X2                   2   561.000     6.317     1.700     0.000     1.000
AC3H5OOH                     2   481.500     4.997     1.700     0.000     1.000
NEOC6H11-H                   2   397.900     5.767     0.000     0.000     1.000
CC6H11O-B                    2   541.500     5.674     1.800     0.000     1.000
XC7H14OH-Y                   2   561.000     6.317     1.700     0.000     1.000
YC7H14OH-X                   2   561.000     6.317     1.700     0.000     1.000
ZC7H14OH-Y                   2   561.000     6.317     1.700     0.000     1.000
YC7H14OH-Z                   2   561.000     6.317     1.700     0.000     1.000
IC4H7OH-I1                   2   502.200     5.356     1.800     0.000     1.000
OC7H14OH-P                   2   561.000     6.317     1.700     0.000     1.000
PC7H14OH-O                   2   561.000     6.317     1.700     0.000     1.000
QC7H14OH-P                   2   561.000     6.317     1.700     0.000     1.000
PC7H14OH-Q                   2   561.000     6.317     1.700     0.000     1.000
XC7H14OH-YO2                 2   561.000     6.317     1.700     0.000     1.000
XC7H14O-YO2H                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OH-XO2                 2   561.000     6.317     1.700     0.000     1.000
YC7H14O-XO2H                 2   561.000     6.317     1.700     0.000     1.000
ZC7H14OH-YO2                 2   561.000     6.317     1.700     0.000     1.000
ZC7H14O-YO2H                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OH-ZO2                 2   561.000     6.317     1.700     0.000     1.000
YC7H14O-ZO2H                 2   561.000     6.317     1.700     0.000     1.000
OC7H14OH-PO2                 2   561.000     6.317     1.700     0.000     1.000
OC7H14O-PO2H                 2   561.000     6.317     1.700     0.000     1.000
PC7H14OH-OO2                 2   561.000     6.317     1.700     0.000     1.000
PC7H14O-OO2H                 2   561.000     6.317     1.700     0.000     1.000
QC7H14OH-PO2                 2   561.000     6.317     1.700     0.000     1.000
QC7H14O-PO2H                 2   561.000     6.317     1.700     0.000     1.000
PC7H14OH-QO2                 2   561.000     6.317     1.700     0.000     1.000
PC7H14O-QO2H                 2   561.000     6.317     1.700     0.000     1.000
CC8H16OH-B                   2   581.300     6.506     2.000     0.000     1.000
BC8H16OH-C                   2   581.300     6.506     2.000     0.000     1.000
CC8H16OH-D                   2   581.300     6.506     2.000     0.000     1.000
DC8H16OH-C                   2   581.300     6.506     2.000     0.000     1.000
CC8H16OH-BO2                 2   581.300     6.506     2.000     0.000     1.000
CC8H16O-BO2H                 2   581.300     6.506     2.000     0.000     1.000
BC8H16OH-CO2                 2   581.300     6.506     2.000     0.000     1.000
BC8H16O-CO2H                 2   581.300     6.506     2.000     0.000     1.000
CC8H16OH-DO2                 2   581.300     6.506     2.000     0.000     1.000
CC8H16O-DO2H                 2   581.300     6.506     2.000     0.000     1.000
DC8H16OH-CO2                 2   581.300     6.506     2.000     0.000     1.000
DC8H16O-CO2H                 2   581.300     6.506     2.000     0.000     1.000
CC6H12                       2   414.400     5.872     0.000     0.000     1.000
C6H12-C-3                    2   428.900     5.830     0.300     0.000     1.000
C6H12-C-2                    2   432.400     5.827     0.000     0.000     1.000
C2H3OOH                      2   436.000     3.970     0.000     0.000     2.000
C2H5OCH3                     2   436.000     3.970     0.000     0.000     2.000
PC2H4OCH3                    2   436.000     3.970     0.000     0.000     2.000
SC2H4OCH3                    2   436.000     3.970     0.000     0.000     2.000
C2H5OCH2                     2   436.000     3.970     0.000     0.000     2.000
CH2O2H                       2   238.400     3.496     0.000     0.000     1.500
C3H6OOH2-2                   2   436.400     5.352     0.000     0.000     1.000
C4H8OOH2-2                   2   549.655     5.716     0.000     0.000     0.000
C4H8OOH1-1                   2   549.655     5.716     0.000     0.000     0.000
C3H51-2,3OOH                 2   549.655     5.716     0.000     0.000     0.000
C3H52-1,3OOH                 2   549.655     5.716     0.000     0.000     0.000
PC4H8OH                      2   496.000     5.200     0.000     0.000     1.000
SC4H8OH                      2   496.000     5.200     0.000     0.000     1.000
TIC4H7Q2-I                   2   600.078     6.009     0.000     0.000     0.000
IIC4H7Q2-T                   2   600.078     6.009     0.000     0.000     0.000
IIC4H7Q2-I                   2   600.078     6.009     0.000     0.000     0.000
C5H10OH-1                    2   523.200     5.664     1.700     0.000     1.000
C5H10OH-2                    2   523.200     5.664     1.700     0.000     1.000
O2C5H10OH-1                  2   588.653     5.943     0.000     0.000     0.000
O2C5H10OH-2                  2   588.653     5.943     0.000     0.000     0.000
C6H5CH2O                     2   622.400     5.530     0.000     0.000     1.000
CH2CHCHCO                    2   373.700     4.790     0.000     0.000     1.000
P-C6H4O2                     2   450.000     5.500     0.000     0.000     1.000
P-C6H3O2                     2   450.000     5.500     0.000     0.000     1.000
O-C6H4O2                     2   450.000     5.500     0.000     0.000     1.000
O-C6H3O2-1                   2   450.000     5.500     0.000     0.000     1.000
O-C6H3O2-2                   2   450.000     5.500     0.000     0.000     1.000
C5H3O                        2   511.398     5.357     0.000     0.000     1.000
BZCOOH                       2   572.000     5.820     1.700     0.000     1.000
C6H5CH2OO                    2   572.000     5.820     1.700     0.000     1.000
C4H5-I                       2   357.000     5.180     0.000     0.000     1.000
C4H5-N                       2   357.000     5.180     0.000     0.000     1.000
C4H4                         2   357.000     5.180     0.000     0.000     1.000
C4H3-I                       2   357.000     5.180     0.000     0.000     1.000
C4H3-N                       2   357.000     5.180     0.000     0.000     1.000
C*CCJC*C                     2   408.000     5.200     0.000     0.000     1.000
OC5H7O                       2   496.000     5.200     0.000     0.000     1.000
C*CC*CCJ                     2   408.000     5.200     0.000     0.000     1.000
C*CC*CC                      2   408.000     5.200     0.000     0.000     1.000
C*CCJC*COH                   2   523.200     5.664     1.700     0.000     1.000
C*CC*CCOH                    2   523.200     5.664     1.700     0.000     1.000
C*CCJC*O                     2   502.200     5.356     1.800     0.000     1.000
OC4H6O                       2   496.000     5.200     0.000     0.000     1.000
OC4H5O                       2   496.000     5.200     0.000     0.000     1.000
HOC*CC*O                     2   435.200     4.662     2.700     0.000     1.000
HOC*CCJ*O                    2   435.200     4.662     2.700     0.000     1.000
C2H3OH                       2   470.600     4.410     0.000     0.000     1.500
O2CCHOOJ                     2   470.600     4.410     0.000     0.000     1.500
HOCO                         2   498.000     3.590     0.000     0.000     2.000
CJ*CC*CC*O                   2   523.200     5.664     1.700     0.000     1.000
C*CC*CCJ*O                   2   523.200     5.664     1.700     0.000     1.000
C5H6-L                       2   408.000     5.200     0.000     0.000     1.000
C#CC*CCJ                     2   408.000     5.200     0.000     0.000     1.000
L-C6H4                       2   412.300     5.349     0.000     0.000     1.000
C-C6H4                       2   464.800     5.290     0.000    10.320     0.000
C4H612                       2   357.000     5.180     0.000     0.000     1.000
C4H6-2                       2   357.000     5.180     0.000     0.000     1.000
C2H3CHOCH2                   1   357.000     5.180     0.000     0.000     1.000
C4H6O23                      1   357.000     5.180     0.000     0.000     1.000
CH3CHCHCHO                   1   357.000     5.180     0.000     0.000     1.000
C4H6O25                      1   357.000     5.180     0.000     0.000     1.000
CH2CHCHCHO                   1   357.000     5.180     0.000     0.000     1.000
C6H3                         2   357.000     5.180     0.000     0.000     1.000
CH3CHCHCO                    1   357.000     5.180     0.000     0.000     1.000
CC3H4                        1   252.000     4.760     0.000     0.000     1.000
H2CC                         2   209.000     4.100     0.000     0.000     2.500
C4H5-2                       2   357.000     5.180     0.000     0.000     1.000
C4H4O                        1   357.000     5.180     0.000     0.000     1.000
C14H14                       2   783.800     6.640     0.000     0.000     1.000
C14H13                       2   783.800     6.640     0.000     0.000     1.000
C14H12                       2   772.000     6.960     0.000     0.000     1.000
C14H11                       2   772.000     6.960     0.000     0.000     1.000
C14H13OO                     2   783.800     6.640     0.000     0.000     1.000
C14H13OOH                    2   783.800     6.640     0.000     0.000     1.000
C14H12OOH                    2   783.800     6.640     0.000     0.000     1.000
C14H12O2H-1O2                2   783.800     6.640     0.000     0.000     1.000
C14H11O-1O2H                 2   783.800     6.640     0.000     0.000     1.000
C14H13O                      2   783.800     6.640     0.000     0.000     1.000
C6H5OO                       2   464.800     5.290     0.000    10.320     0.000
C6H5OOH                      2   464.800     5.290     0.000    10.320     0.000
P-OC6H5OJ                    2   450.000     5.500     0.000     0.000     1.000
O-OC6H5OJ                    2   450.000     5.500     0.000     0.000     1.000
HOC6H4CH2                    2   621.100     5.640     0.000     0.000     1.000
HOC6H4CH2OOH                 2   621.100     5.640     0.000     0.000     1.000
HOC6H4CH2OO                  2   621.100     5.640     0.000     0.000     1.000
HOC6H4CH2O                   2   621.100     5.640     0.000     0.000     1.000
HOC6H4CHO                    2   621.100     5.640     0.000     0.000     1.000
HOC6H4CO                     2   621.100     5.640     0.000     0.000     1.000
C6H5CHOH                     2   622.400     5.530     0.000     0.000     1.000
C6H5CH2CH2                   2   485.000     5.425     0.400     0.000     1.000
C6H4OH                       2   464.800     5.290     0.000    10.320     0.000
OC6H4OH                      2   621.100     5.640     0.000     0.000     1.000
CJ*CC*O                      2   443.200     4.120     0.000     0.000     1.000
O2CH2CHO                     2   275.049     5.428     0.000     0.000     1.000
HO2CH2CO                     2   279.007     5.505     1.300     0.000     1.000



!----------------------------2,5-DIMETHYLFURAN-------------------------------------!
DMF25             2 501 5.3 0 0 1 
PYRAN1M2H         2 501 5.3 0 0 1 
DMF24             2 501 5.3 0 0 1 
DMF34             2 501 5.3 0 0 1 
DMF25ACAR         2 501 5.3 0 0 1 
DMF25BCAR         2 501 5.3 0 0 1 
DMF24BCAR         2 501 5.3 0 0 1 
DMF34ACAR         2 501 5.3 0 0 1 
DMF25OPB1         2 501 5.3 0 0 1 
DMF25OPB2         2 501 5.3 0 0 1 
DMF252J           2 501 5.3 0 0 1 
DMF253J           2 501 5.3 0 0 1
DMF242J           2 501 5.3 0 0 1 
DMF244J           2 501 5.3 0 0 1 
DMF25CH2          2 501 5.3 0 0 1 
DMF252H3J         2 501 5.3 0 0 1 
DMF253H2J         2 501 5.3 0 0 1 
DMF252OJ          2 501 5.3 0 0 1 
MF25CHO           2 501 5.3 0 0 1 
MF25CJO           2 501 5.3 0 0 1 
MF2J5CHO          2 501 5.3 0 0 1 
HMF5OJ            2 501 5.3 0 0 1 
DCHO25F           2 501 5.3 0 0 1 
DCHOF2J           2 501 5.3 0 0 1 
M2E5F             2 501 5.3 0 0 1 
M2JE5F            2 501 5.3 0 0 1 
M25JEF-A          2 501 5.3 0 0 1 
M2E5JF-P          2 501 5.3 0 0 1 
E25CHOF           2 501 5.3 0 0 1 
E25CJOF           2 501 5.3 0 0 1 
E2JF5CHO-A        2 501 5.3 0 0 1 
E2F5J             2 501 5.3 0 0 1 
HM25EFOJ          2 501 5.3 0 0 1 
E2F               2 501 5.3 0 0 1 
E2F2J-A           2 501 5.3 0 0 1 
E2F2J-P           2 501 5.3 0 0 1 
M2V5F             2 501 5.3 0 0 1 
V2F               2 501 5.3 0 0 1 
M52HMF            2 501 5.3 0 0 1 
BIFURYL           2 501 5.3 0 0 1 
BIFURYL-J         2 501 5.3 0 0 1 
BIFURYLENE        2 501 5.3 0 0 1 
BIFURYLENE-J      2 501 5.3 0 0 1 
DMF252OH3J        2 501 5.3 0 0 1 
MF25OH            2 501 5.3 0 0 1 
DMF252OOH3J       2 501 5.3 0 0 1 
TMF2253J          2 501 5.3 0 0 1
F2CHO5J           2 501 5.3 0 0 1 
MF25CH2OOJ        2 501 5.3 0 0 1
MF2               2 501 5.3 0 0 1
MF2ACAR2          2 501 5.3 0 0 1
MF22J             2 501 5.3 0 0 1
MF23J             2 501 5.3 0 0 1
MF24J             2 501 5.3 0 0 1
MF25J             2 501 5.3 0 0 1
MF22OJ            2 501 5.3 0 0 1
F2CHO             2 501 5.3 0 0 1
F2CJO             2 501 5.3 0 0 1
MF25OJ            2 501 5.3 0 0 1
F2OH              2 501 5.3 0 0 1
F2OJ              2 501 5.3 0 0 1
MF22H             2 501 5.3 0 0 1
MF23H22J          2 501 5.3 0 0 1
MF24H25J          2 501 5.3 0 0 1
MF25H24J          2 501 5.3 0 0 1
MF22OH3J          2 501 5.3 0 0 1
MF25OH4J          2 501 5.3 0 0 1

CHDE241O          2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHDE251O          2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHE21O4J          2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHE21O5J          2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHE21O4J6M        2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHDE241O6M        2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHE21O4J5M        2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
CHDE241OBIRAD     2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>
BCYC-3.1.0-H3E6O  2   450.000     5.500     0.000     0.000     1.000 !<SAME AS PHENOL>      

CC31M2CHO          2   380.960     6.098     0.000     0.000     1.000 ! LJ PARAMETERS ESTIMATED BY RMG: TC= 598.089K PC=  40.058BAR VC= 320.500CM3/MOL TB= 401.430K	(CSH3R, KETONE_CCENTERED, KETONE_OCENTERED, CSRINGHR3, CDRINGHR2, CDRINGR3, CSH3R)
H34DE2O            2   388.603     6.086     0.000     0.000     1.000 ! LJ PARAMETERS ESTIMATED BY RMG: TC= 597.263K PC=  39.705BAR VC= 337.500CM3/MOL TB= 397.980K	(CSH3R, KETONE_CCENTERED, KETONE_OCENTERED, CDHR2, CDDR2, CDHR2, CSH3R)
